Agent 1,Agent 2,Agent 3,Agent 4,Agent 5
432.0,23.0,500.0,30.0,166.0
433.0,45.0,20.0,46.0,74.0
376.0,33.0,453.0,73.0,129.0
500.0,27.0,500.0,97.0,39.0
452.0,25.0,500.0,103.0,118.0
500.0,48.0,500.0,34.0,71.0
500.0,32.0,500.0,42.0,238.0
401.0,64.0,500.0,28.0,106.0
500.0,49.0,500.0,36.0,229.0
500.0,16.0,500.0,63.0,192.0
500.0,29.0,500.0,36.0,241.0
500.0,29.0,500.0,26.0,314.0
500.0,34.0,500.0,40.0,99.0
442.0,21.0,500.0,40.0,176.0
381.0,36.0,500.0,30.0,143.0
500.0,24.0,369.0,48.0,88.0
376.0,50.0,500.0,66.0,42.0
500.0,59.0,500.0,72.0,170.0
500.0,76.0,500.0,42.0,81.0
500.0,16.0,500.0,32.0,77.0
500.0,47.0,500.0,74.0,80.0
500.0,10.0,500.0,86.0,154.0
364.0,25.0,16.0,42.0,229.0
389.0,28.0,500.0,82.0,19.0
335.0,19.0,500.0,34.0,105.0
304.0,17.0,248.0,32.0,190.0
457.0,19.0,500.0,86.0,74.0
500.0,45.0,500.0,58.0,41.0
500.0,52.0,500.0,13.0,103.0
500.0,14.0,500.0,51.0,213.0
500.0,47.0,500.0,133.0,199.0
500.0,25.0,500.0,33.0,226.0
500.0,72.0,10.0,81.0,16.0
500.0,57.0,34.0,16.0,31.0
500.0,37.0,500.0,55.0,110.0
500.0,16.0,500.0,89.0,121.0
500.0,43.0,485.0,58.0,95.0
500.0,34.0,500.0,37.0,152.0
500.0,17.0,500.0,73.0,333.0
500.0,29.0,500.0,117.0,156.0
500.0,46.0,500.0,48.0,278.0
500.0,24.0,13.0,25.0,94.0
500.0,30.0,500.0,50.0,124.0
500.0,27.0,500.0,68.0,66.0
500.0,46.0,14.0,41.0,84.0
500.0,22.0,500.0,44.0,79.0
500.0,19.0,12.0,24.0,68.0
500.0,17.0,500.0,63.0,288.0
500.0,35.0,12.0,109.0,97.0
441.0,14.0,13.0,99.0,215.0
500.0,52.0,14.0,60.0,123.0
500.0,27.0,11.0,54.0,96.0
500.0,32.0,500.0,30.0,88.0
500.0,20.0,13.0,44.0,101.0
500.0,55.0,471.0,57.0,171.0
500.0,32.0,397.0,79.0,400.0
500.0,54.0,400.0,50.0,80.0
500.0,22.0,11.0,54.0,160.0
500.0,29.0,322.0,28.0,127.0
500.0,15.0,16.0,32.0,55.0
500.0,14.0,288.0,52.0,119.0
500.0,29.0,274.0,83.0,210.0
500.0,30.0,12.0,22.0,89.0
500.0,26.0,244.0,67.0,67.0
466.0,23.0,11.0,65.0,146.0
500.0,29.0,244.0,67.0,109.0
500.0,50.0,266.0,180.0,143.0
500.0,30.0,268.0,22.0,251.0
500.0,20.0,306.0,143.0,200.0
500.0,62.0,318.0,75.0,88.0
500.0,36.0,301.0,51.0,215.0
500.0,144.0,14.0,65.0,91.0
500.0,11.0,285.0,57.0,61.0
124.0,25.0,300.0,84.0,218.0
500.0,18.0,313.0,118.0,104.0
500.0,121.0,318.0,65.0,114.0
500.0,52.0,329.0,129.0,21.0
500.0,37.0,14.0,38.0,116.0
500.0,77.0,391.0,38.0,265.0
500.0,24.0,471.0,55.0,130.0
500.0,20.0,500.0,79.0,69.0
500.0,39.0,500.0,62.0,103.0
500.0,22.0,500.0,97.0,97.0
500.0,33.0,500.0,91.0,78.0
500.0,56.0,500.0,51.0,69.0
500.0,33.0,500.0,64.0,182.0
500.0,38.0,500.0,84.0,245.0
500.0,55.0,500.0,70.0,91.0
500.0,19.0,500.0,85.0,101.0
500.0,19.0,500.0,22.0,163.0
500.0,21.0,500.0,38.0,89.0
500.0,20.0,500.0,67.0,225.0
500.0,18.0,500.0,95.0,215.0
337.0,21.0,500.0,57.0,216.0
428.0,50.0,500.0,58.0,157.0
500.0,18.0,500.0,52.0,222.0
334.0,38.0,500.0,67.0,104.0
500.0,24.0,500.0,71.0,147.0
257.0,111.0,500.0,58.0,69.0
500.0,44.0,500.0,58.0,74.0
374.0,70.0,24.0,56.0,273.0
405.0,23.0,500.0,154.0,69.0
325.0,34.0,500.0,41.0,103.0
500.0,54.0,320.0,108.0,334.0
500.0,36.0,500.0,92.0,250.0
500.0,43.0,500.0,132.0,83.0
427.0,23.0,500.0,19.0,271.0
500.0,28.0,500.0,69.0,211.0
500.0,45.0,500.0,77.0,291.0
296.0,10.0,500.0,146.0,98.0
500.0,79.0,500.0,42.0,93.0
437.0,45.0,500.0,62.0,174.0
500.0,20.0,500.0,36.0,40.0
500.0,28.0,500.0,42.0,260.0
500.0,37.0,500.0,50.0,247.0
500.0,23.0,500.0,193.0,64.0
500.0,33.0,500.0,199.0,192.0
500.0,33.0,500.0,46.0,133.0
500.0,15.0,500.0,112.0,58.0
500.0,16.0,500.0,53.0,173.0
500.0,50.0,500.0,32.0,66.0
500.0,21.0,500.0,16.0,262.0
500.0,49.0,500.0,78.0,137.0
500.0,40.0,500.0,82.0,45.0
500.0,39.0,500.0,74.0,294.0
500.0,45.0,33.0,83.0,147.0
500.0,63.0,299.0,47.0,211.0
500.0,37.0,500.0,78.0,119.0
500.0,50.0,500.0,28.0,177.0
500.0,56.0,500.0,50.0,70.0
500.0,25.0,65.0,77.0,263.0
500.0,66.0,500.0,62.0,110.0
500.0,30.0,500.0,69.0,42.0
500.0,24.0,500.0,20.0,46.0
500.0,27.0,500.0,92.0,71.0
500.0,30.0,500.0,83.0,330.0
500.0,14.0,28.0,69.0,20.0
500.0,47.0,500.0,69.0,93.0
500.0,33.0,500.0,123.0,140.0
500.0,11.0,500.0,51.0,73.0
500.0,49.0,500.0,82.0,248.0
500.0,33.0,17.0,82.0,182.0
500.0,37.0,500.0,30.0,118.0
500.0,32.0,500.0,66.0,78.0
500.0,18.0,500.0,104.0,115.0
500.0,34.0,226.0,70.0,335.0
500.0,89.0,500.0,107.0,416.0
500.0,37.0,500.0,52.0,27.0
500.0,30.0,500.0,55.0,288.0
500.0,88.0,500.0,100.0,191.0
500.0,41.0,500.0,35.0,273.0
500.0,44.0,500.0,156.0,103.0
500.0,62.0,500.0,128.0,51.0
500.0,105.0,500.0,38.0,203.0
500.0,57.0,500.0,99.0,107.0
500.0,26.0,500.0,108.0,80.0
500.0,25.0,500.0,12.0,98.0
500.0,34.0,500.0,76.0,349.0
500.0,26.0,500.0,94.0,251.0
500.0,31.0,500.0,71.0,22.0
500.0,79.0,500.0,58.0,217.0
500.0,67.0,500.0,112.0,184.0
500.0,42.0,500.0,124.0,150.0
500.0,49.0,500.0,105.0,116.0
500.0,75.0,500.0,90.0,383.0
500.0,28.0,500.0,81.0,143.0
500.0,35.0,500.0,38.0,216.0
500.0,73.0,500.0,85.0,78.0
500.0,46.0,500.0,57.0,200.0
500.0,25.0,500.0,75.0,211.0
500.0,62.0,500.0,64.0,275.0
500.0,25.0,500.0,84.0,105.0
500.0,17.0,500.0,93.0,105.0
500.0,69.0,445.0,68.0,500.0
500.0,34.0,134.0,141.0,347.0
500.0,102.0,500.0,132.0,218.0
500.0,54.0,371.0,125.0,220.0
500.0,149.0,500.0,29.0,290.0
500.0,18.0,500.0,197.0,84.0
500.0,58.0,500.0,28.0,244.0
397.0,72.0,460.0,62.0,295.0
500.0,38.0,500.0,83.0,168.0
500.0,64.0,500.0,161.0,311.0
500.0,22.0,500.0,92.0,216.0
500.0,98.0,500.0,115.0,374.0
500.0,17.0,500.0,74.0,151.0
500.0,48.0,500.0,127.0,119.0
500.0,23.0,11.0,41.0,202.0
500.0,38.0,191.0,119.0,270.0
500.0,46.0,394.0,77.0,286.0
500.0,48.0,500.0,233.0,81.0
500.0,47.0,500.0,47.0,262.0
500.0,106.0,500.0,85.0,78.0
500.0,40.0,500.0,171.0,500.0
500.0,46.0,500.0,62.0,159.0
500.0,49.0,500.0,26.0,500.0
500.0,54.0,500.0,65.0,184.0
500.0,42.0,500.0,111.0,154.0
500.0,20.0,500.0,48.0,159.0
500.0,18.0,500.0,37.0,442.0
500.0,33.0,500.0,72.0,190.0
500.0,37.0,500.0,102.0,464.0
500.0,61.0,500.0,46.0,244.0
500.0,32.0,500.0,142.0,63.0
500.0,30.0,14.0,93.0,446.0
500.0,49.0,500.0,22.0,319.0
500.0,44.0,19.0,67.0,214.0
500.0,58.0,500.0,108.0,222.0
500.0,37.0,21.0,34.0,481.0
500.0,23.0,500.0,133.0,254.0
500.0,20.0,500.0,60.0,288.0
500.0,17.0,486.0,58.0,264.0
500.0,33.0,500.0,149.0,500.0
500.0,84.0,500.0,99.0,333.0
500.0,35.0,500.0,234.0,500.0
500.0,40.0,500.0,93.0,286.0
500.0,31.0,500.0,27.0,186.0
500.0,40.0,500.0,53.0,111.0
500.0,34.0,500.0,121.0,279.0
500.0,29.0,500.0,40.0,341.0
500.0,38.0,500.0,72.0,151.0
500.0,19.0,500.0,96.0,337.0
500.0,112.0,500.0,196.0,500.0
500.0,43.0,500.0,72.0,392.0
500.0,55.0,500.0,86.0,449.0
500.0,53.0,500.0,37.0,461.0
500.0,121.0,500.0,45.0,317.0
500.0,80.0,500.0,50.0,500.0
500.0,24.0,364.0,136.0,281.0
500.0,14.0,419.0,254.0,132.0
500.0,24.0,396.0,28.0,95.0
500.0,34.0,398.0,54.0,253.0
500.0,35.0,420.0,86.0,201.0
500.0,68.0,468.0,61.0,241.0
500.0,37.0,473.0,199.0,271.0
500.0,30.0,472.0,120.0,396.0
500.0,67.0,441.0,187.0,323.0
500.0,37.0,500.0,72.0,246.0
500.0,13.0,465.0,71.0,99.0
500.0,58.0,488.0,62.0,310.0
500.0,72.0,454.0,109.0,239.0
500.0,23.0,486.0,116.0,294.0
500.0,26.0,500.0,105.0,415.0
500.0,20.0,500.0,45.0,413.0
500.0,11.0,500.0,144.0,188.0
500.0,47.0,500.0,132.0,244.0
500.0,47.0,500.0,105.0,319.0
500.0,33.0,500.0,112.0,178.0
500.0,42.0,500.0,81.0,229.0
500.0,42.0,500.0,47.0,477.0
500.0,39.0,500.0,82.0,487.0
500.0,14.0,12.0,151.0,86.0
500.0,43.0,500.0,65.0,127.0
500.0,69.0,500.0,58.0,163.0
500.0,33.0,500.0,183.0,226.0
500.0,20.0,500.0,156.0,318.0
500.0,68.0,500.0,79.0,296.0
500.0,50.0,500.0,82.0,218.0
500.0,40.0,500.0,20.0,371.0
500.0,35.0,500.0,138.0,355.0
500.0,61.0,500.0,76.0,159.0
500.0,78.0,500.0,105.0,221.0
500.0,29.0,500.0,134.0,240.0
500.0,35.0,500.0,35.0,424.0
500.0,32.0,500.0,94.0,238.0
500.0,63.0,500.0,28.0,320.0
500.0,153.0,500.0,206.0,424.0
500.0,46.0,500.0,115.0,127.0
500.0,40.0,500.0,18.0,256.0
500.0,17.0,500.0,123.0,334.0
500.0,57.0,500.0,112.0,500.0
500.0,50.0,500.0,64.0,235.0
500.0,49.0,500.0,70.0,226.0
500.0,32.0,500.0,130.0,275.0
500.0,24.0,500.0,165.0,500.0
500.0,57.0,500.0,150.0,131.0
500.0,13.0,194.0,140.0,226.0
500.0,67.0,500.0,47.0,90.0
500.0,21.0,500.0,161.0,126.0
500.0,41.0,500.0,53.0,376.0
500.0,20.0,500.0,49.0,500.0
500.0,91.0,500.0,115.0,251.0
500.0,25.0,500.0,133.0,228.0
500.0,25.0,500.0,202.0,91.0
500.0,47.0,500.0,64.0,229.0
500.0,68.0,500.0,99.0,394.0
500.0,126.0,500.0,177.0,48.0
500.0,26.0,500.0,70.0,478.0
500.0,28.0,88.0,117.0,500.0
500.0,45.0,89.0,165.0,257.0
500.0,47.0,135.0,117.0,341.0
500.0,61.0,50.0,130.0,310.0
500.0,22.0,141.0,140.0,180.0
500.0,35.0,500.0,49.0,428.0
500.0,87.0,57.0,78.0,105.0
500.0,30.0,172.0,127.0,500.0
500.0,35.0,500.0,124.0,100.0
500.0,45.0,89.0,25.0,220.0
500.0,108.0,500.0,133.0,196.0
500.0,57.0,102.0,56.0,242.0
500.0,56.0,69.0,80.0,358.0
500.0,73.0,84.0,263.0,144.0
500.0,18.0,500.0,31.0,271.0
500.0,60.0,500.0,58.0,336.0
500.0,33.0,500.0,134.0,349.0
500.0,31.0,43.0,88.0,321.0
500.0,32.0,500.0,46.0,456.0
500.0,35.0,500.0,28.0,295.0
500.0,33.0,44.0,125.0,218.0
500.0,46.0,95.0,127.0,275.0
500.0,44.0,145.0,163.0,300.0
500.0,21.0,296.0,126.0,123.0
500.0,15.0,46.0,67.0,104.0
500.0,24.0,500.0,196.0,345.0
500.0,74.0,500.0,271.0,421.0
500.0,48.0,149.0,112.0,329.0
500.0,18.0,500.0,150.0,318.0
500.0,16.0,500.0,170.0,500.0
500.0,38.0,78.0,208.0,338.0
500.0,48.0,500.0,121.0,354.0
500.0,77.0,19.0,111.0,500.0
500.0,68.0,500.0,142.0,153.0
500.0,61.0,500.0,178.0,500.0
500.0,92.0,12.0,125.0,408.0
500.0,42.0,126.0,89.0,245.0
500.0,100.0,188.0,142.0,500.0
500.0,18.0,212.0,106.0,122.0
500.0,86.0,500.0,15.0,267.0
500.0,48.0,500.0,143.0,373.0
500.0,42.0,500.0,123.0,357.0
500.0,34.0,353.0,58.0,120.0
500.0,32.0,500.0,256.0,330.0
500.0,47.0,500.0,22.0,174.0
500.0,57.0,500.0,117.0,314.0
500.0,24.0,500.0,214.0,398.0
500.0,47.0,500.0,230.0,207.0
500.0,42.0,500.0,123.0,371.0
500.0,42.0,500.0,146.0,337.0
500.0,45.0,500.0,56.0,405.0
500.0,53.0,500.0,169.0,419.0
500.0,145.0,500.0,198.0,93.0
500.0,44.0,500.0,136.0,153.0
500.0,95.0,500.0,87.0,500.0
500.0,52.0,500.0,278.0,83.0
500.0,26.0,500.0,48.0,109.0
500.0,45.0,500.0,111.0,304.0
500.0,29.0,500.0,144.0,466.0
500.0,25.0,500.0,45.0,390.0
500.0,48.0,500.0,121.0,280.0
500.0,17.0,500.0,200.0,500.0
500.0,41.0,500.0,186.0,381.0
500.0,30.0,500.0,128.0,234.0
500.0,38.0,500.0,132.0,324.0
500.0,101.0,500.0,192.0,394.0
500.0,89.0,500.0,58.0,344.0
500.0,61.0,500.0,34.0,331.0
500.0,43.0,500.0,197.0,224.0
500.0,57.0,500.0,83.0,265.0
500.0,68.0,500.0,139.0,411.0
500.0,58.0,500.0,208.0,156.0
500.0,32.0,500.0,96.0,361.0
500.0,103.0,500.0,109.0,419.0
500.0,63.0,500.0,291.0,385.0
500.0,52.0,500.0,196.0,500.0
500.0,21.0,500.0,160.0,90.0
500.0,32.0,500.0,192.0,329.0
500.0,16.0,500.0,165.0,239.0
500.0,56.0,500.0,170.0,500.0
500.0,64.0,500.0,133.0,192.0
500.0,23.0,500.0,104.0,354.0
500.0,29.0,500.0,86.0,327.0
500.0,14.0,500.0,154.0,303.0
500.0,61.0,500.0,56.0,349.0
500.0,120.0,500.0,100.0,352.0
500.0,47.0,500.0,48.0,415.0
500.0,87.0,500.0,176.0,500.0
500.0,37.0,500.0,176.0,295.0
500.0,49.0,500.0,95.0,449.0
500.0,26.0,500.0,95.0,500.0
500.0,35.0,500.0,290.0,261.0
500.0,28.0,500.0,112.0,466.0
500.0,95.0,500.0,110.0,252.0
500.0,23.0,500.0,88.0,360.0
500.0,41.0,500.0,66.0,299.0
500.0,83.0,500.0,85.0,147.0
500.0,81.0,500.0,182.0,500.0
500.0,113.0,500.0,198.0,400.0
500.0,73.0,500.0,369.0,331.0
254.0,100.0,500.0,218.0,369.0
500.0,43.0,500.0,234.0,227.0
500.0,50.0,500.0,78.0,224.0
500.0,67.0,500.0,27.0,135.0
453.0,43.0,500.0,79.0,185.0
500.0,43.0,500.0,188.0,500.0
174.0,34.0,500.0,339.0,336.0
495.0,22.0,500.0,135.0,456.0
500.0,49.0,500.0,86.0,294.0
500.0,15.0,500.0,155.0,366.0
500.0,29.0,500.0,235.0,398.0
500.0,19.0,500.0,181.0,476.0
500.0,21.0,500.0,124.0,131.0
500.0,21.0,500.0,137.0,367.0
500.0,53.0,500.0,54.0,157.0
500.0,67.0,500.0,234.0,418.0
500.0,46.0,500.0,316.0,298.0
500.0,62.0,500.0,113.0,500.0
500.0,59.0,500.0,141.0,337.0
500.0,27.0,473.0,131.0,500.0
500.0,22.0,158.0,210.0,167.0
500.0,39.0,424.0,84.0,377.0
500.0,46.0,188.0,61.0,430.0
500.0,31.0,104.0,147.0,331.0
500.0,43.0,500.0,74.0,269.0
500.0,57.0,267.0,108.0,360.0
500.0,43.0,500.0,228.0,310.0
500.0,90.0,500.0,195.0,500.0
500.0,32.0,500.0,132.0,219.0
500.0,72.0,500.0,100.0,397.0
500.0,63.0,500.0,198.0,473.0
500.0,90.0,500.0,166.0,474.0
500.0,93.0,500.0,112.0,286.0
500.0,90.0,472.0,261.0,415.0
500.0,32.0,452.0,156.0,438.0
500.0,60.0,104.0,183.0,500.0
500.0,53.0,388.0,69.0,500.0
500.0,47.0,470.0,107.0,453.0
500.0,68.0,431.0,139.0,361.0
500.0,54.0,12.0,135.0,500.0
500.0,76.0,450.0,82.0,94.0
500.0,48.0,452.0,232.0,403.0
500.0,31.0,433.0,130.0,363.0
500.0,150.0,460.0,111.0,211.0
500.0,58.0,426.0,150.0,109.0
500.0,52.0,500.0,394.0,500.0
500.0,92.0,500.0,132.0,274.0
500.0,99.0,500.0,157.0,500.0
500.0,38.0,500.0,86.0,385.0
500.0,40.0,500.0,241.0,358.0
500.0,58.0,500.0,165.0,131.0
500.0,34.0,500.0,103.0,500.0
500.0,44.0,500.0,185.0,500.0
500.0,67.0,500.0,96.0,321.0
500.0,28.0,500.0,218.0,488.0
500.0,32.0,395.0,136.0,500.0
500.0,32.0,439.0,464.0,500.0
500.0,35.0,379.0,250.0,500.0
500.0,83.0,375.0,237.0,308.0
500.0,27.0,418.0,113.0,500.0
500.0,52.0,452.0,151.0,249.0
500.0,34.0,442.0,131.0,195.0
500.0,68.0,452.0,105.0,500.0
500.0,65.0,488.0,293.0,211.0
500.0,70.0,500.0,182.0,500.0
500.0,32.0,500.0,119.0,500.0
500.0,79.0,500.0,231.0,474.0
500.0,23.0,500.0,129.0,500.0
500.0,32.0,500.0,131.0,500.0
500.0,70.0,500.0,222.0,379.0
500.0,94.0,13.0,124.0,500.0
500.0,50.0,386.0,104.0,293.0
500.0,77.0,296.0,114.0,418.0
500.0,37.0,64.0,241.0,300.0
500.0,70.0,377.0,95.0,409.0
500.0,40.0,327.0,157.0,500.0
500.0,38.0,307.0,143.0,500.0
500.0,39.0,379.0,179.0,500.0
500.0,51.0,352.0,127.0,500.0
500.0,53.0,355.0,36.0,500.0
500.0,50.0,229.0,206.0,427.0
500.0,72.0,356.0,150.0,480.0
500.0,52.0,10.0,86.0,500.0
500.0,13.0,466.0,140.0,130.0
500.0,38.0,500.0,135.0,122.0
500.0,40.0,211.0,150.0,500.0
500.0,44.0,500.0,115.0,500.0
500.0,92.0,500.0,164.0,339.0
500.0,49.0,500.0,221.0,250.0
500.0,69.0,500.0,189.0,443.0
500.0,60.0,500.0,227.0,261.0
500.0,40.0,500.0,231.0,432.0
500.0,108.0,500.0,147.0,416.0
500.0,58.0,500.0,101.0,500.0
500.0,96.0,500.0,238.0,117.0
500.0,42.0,500.0,175.0,470.0
500.0,52.0,500.0,192.0,382.0
500.0,35.0,500.0,268.0,273.0
500.0,42.0,500.0,311.0,402.0
500.0,45.0,52.0,62.0,207.0
500.0,77.0,500.0,206.0,427.0
500.0,38.0,500.0,192.0,64.0
500.0,26.0,411.0,153.0,391.0
500.0,50.0,500.0,178.0,391.0
500.0,66.0,500.0,163.0,467.0
500.0,45.0,500.0,175.0,452.0
500.0,68.0,500.0,140.0,378.0
500.0,47.0,500.0,83.0,273.0
500.0,53.0,500.0,160.0,285.0
500.0,76.0,500.0,121.0,111.0
500.0,36.0,500.0,465.0,500.0
500.0,25.0,500.0,150.0,368.0
500.0,63.0,500.0,140.0,500.0
500.0,104.0,500.0,480.0,347.0
500.0,33.0,500.0,150.0,254.0
500.0,61.0,500.0,211.0,159.0
500.0,31.0,500.0,128.0,364.0
500.0,60.0,500.0,121.0,500.0
500.0,29.0,500.0,348.0,130.0
500.0,95.0,500.0,87.0,360.0
500.0,29.0,500.0,81.0,447.0
500.0,57.0,500.0,196.0,500.0
500.0,85.0,500.0,275.0,470.0
500.0,57.0,500.0,157.0,500.0
500.0,69.0,500.0,144.0,194.0
500.0,47.0,500.0,58.0,500.0
500.0,111.0,500.0,97.0,278.0
500.0,41.0,500.0,211.0,123.0
500.0,72.0,500.0,364.0,500.0
500.0,51.0,500.0,157.0,500.0
500.0,63.0,500.0,60.0,500.0
500.0,41.0,500.0,146.0,500.0
500.0,40.0,500.0,150.0,378.0
500.0,19.0,500.0,207.0,399.0
500.0,63.0,500.0,149.0,500.0
500.0,61.0,500.0,153.0,500.0
500.0,58.0,500.0,179.0,249.0
500.0,43.0,500.0,500.0,275.0
500.0,107.0,500.0,136.0,500.0
500.0,64.0,500.0,126.0,500.0
500.0,49.0,500.0,130.0,500.0
500.0,49.0,500.0,53.0,500.0
500.0,55.0,500.0,66.0,492.0
500.0,100.0,500.0,274.0,500.0
500.0,70.0,500.0,256.0,500.0
500.0,30.0,500.0,165.0,480.0
500.0,52.0,500.0,184.0,500.0
500.0,67.0,500.0,246.0,320.0
500.0,59.0,500.0,148.0,500.0
500.0,31.0,500.0,116.0,202.0
500.0,70.0,500.0,225.0,500.0
500.0,48.0,500.0,175.0,500.0
500.0,84.0,500.0,207.0,500.0
500.0,30.0,500.0,154.0,500.0
500.0,82.0,500.0,64.0,500.0
500.0,71.0,500.0,107.0,500.0
500.0,45.0,500.0,208.0,500.0
500.0,50.0,500.0,119.0,500.0
500.0,42.0,500.0,176.0,500.0
122.0,94.0,500.0,200.0,420.0
500.0,81.0,500.0,133.0,380.0
500.0,52.0,500.0,204.0,500.0
500.0,82.0,500.0,211.0,500.0
500.0,77.0,500.0,195.0,500.0
500.0,52.0,500.0,142.0,500.0
500.0,23.0,500.0,162.0,500.0
500.0,49.0,500.0,26.0,500.0
500.0,75.0,500.0,174.0,500.0
500.0,53.0,500.0,137.0,500.0
500.0,80.0,500.0,283.0,500.0
500.0,69.0,500.0,136.0,500.0
500.0,73.0,500.0,170.0,230.0
500.0,52.0,500.0,120.0,332.0
500.0,57.0,500.0,176.0,275.0
500.0,74.0,500.0,298.0,500.0
500.0,56.0,500.0,147.0,286.0
500.0,83.0,500.0,197.0,291.0
500.0,40.0,500.0,231.0,500.0
500.0,39.0,500.0,154.0,284.0
500.0,42.0,500.0,124.0,500.0
500.0,31.0,500.0,482.0,500.0
500.0,36.0,500.0,230.0,500.0
500.0,101.0,500.0,164.0,221.0
500.0,43.0,500.0,70.0,500.0
500.0,62.0,500.0,99.0,500.0
500.0,88.0,500.0,112.0,300.0
500.0,104.0,500.0,107.0,500.0
500.0,69.0,500.0,347.0,500.0
500.0,43.0,500.0,480.0,500.0
500.0,50.0,500.0,24.0,309.0
500.0,55.0,500.0,108.0,157.0
500.0,66.0,500.0,183.0,500.0
500.0,88.0,492.0,277.0,194.0
500.0,43.0,500.0,152.0,487.0
500.0,99.0,500.0,206.0,312.0
500.0,90.0,500.0,144.0,153.0
500.0,40.0,500.0,114.0,325.0
500.0,45.0,500.0,149.0,292.0
500.0,52.0,500.0,133.0,336.0
500.0,57.0,500.0,101.0,293.0
500.0,49.0,500.0,157.0,313.0
500.0,137.0,500.0,126.0,500.0
500.0,92.0,500.0,98.0,227.0
500.0,37.0,500.0,122.0,500.0
500.0,44.0,500.0,65.0,99.0
500.0,86.0,500.0,93.0,126.0
500.0,70.0,500.0,113.0,358.0
500.0,55.0,500.0,85.0,281.0
500.0,28.0,500.0,94.0,338.0
500.0,51.0,500.0,145.0,404.0
500.0,53.0,500.0,155.0,385.0
485.0,35.0,500.0,172.0,490.0
500.0,65.0,500.0,147.0,294.0
500.0,21.0,500.0,179.0,437.0
435.0,62.0,500.0,233.0,368.0
500.0,54.0,500.0,314.0,500.0
500.0,70.0,500.0,143.0,500.0
500.0,63.0,500.0,237.0,235.0
500.0,97.0,500.0,111.0,225.0
500.0,35.0,500.0,98.0,166.0
338.0,67.0,500.0,123.0,500.0
227.0,36.0,500.0,146.0,217.0
319.0,106.0,500.0,108.0,500.0
294.0,61.0,500.0,152.0,500.0
451.0,20.0,500.0,129.0,251.0
380.0,43.0,500.0,185.0,500.0
500.0,36.0,500.0,133.0,500.0
384.0,40.0,500.0,117.0,500.0
407.0,67.0,500.0,122.0,500.0
500.0,28.0,500.0,72.0,293.0
500.0,36.0,500.0,313.0,500.0
500.0,73.0,500.0,264.0,302.0
500.0,36.0,500.0,303.0,500.0
500.0,67.0,500.0,211.0,304.0
500.0,28.0,500.0,210.0,500.0
500.0,56.0,237.0,156.0,500.0
400.0,38.0,235.0,241.0,257.0
500.0,46.0,204.0,496.0,500.0
500.0,50.0,241.0,264.0,500.0
500.0,60.0,251.0,175.0,117.0
500.0,62.0,240.0,140.0,340.0
500.0,47.0,252.0,139.0,500.0
500.0,54.0,30.0,229.0,500.0
349.0,33.0,297.0,218.0,237.0
500.0,136.0,299.0,370.0,500.0
500.0,101.0,311.0,126.0,384.0
500.0,74.0,249.0,238.0,500.0
414.0,42.0,318.0,115.0,500.0
500.0,24.0,280.0,186.0,315.0
500.0,105.0,250.0,274.0,500.0
500.0,30.0,288.0,141.0,500.0
500.0,59.0,313.0,217.0,500.0
500.0,174.0,297.0,127.0,500.0
500.0,55.0,301.0,124.0,329.0
500.0,38.0,17.0,335.0,270.0
500.0,46.0,388.0,173.0,211.0
500.0,34.0,471.0,362.0,500.0
500.0,33.0,436.0,162.0,500.0
500.0,26.0,404.0,195.0,464.0
500.0,40.0,399.0,273.0,258.0
491.0,68.0,500.0,136.0,500.0
500.0,33.0,469.0,121.0,354.0
500.0,21.0,278.0,237.0,252.0
500.0,78.0,350.0,371.0,500.0
500.0,64.0,364.0,415.0,500.0
500.0,79.0,273.0,110.0,500.0
500.0,43.0,274.0,177.0,500.0
500.0,79.0,275.0,185.0,500.0
500.0,47.0,266.0,179.0,500.0
500.0,50.0,310.0,56.0,500.0
500.0,84.0,241.0,152.0,500.0
500.0,109.0,247.0,358.0,500.0
500.0,53.0,231.0,317.0,500.0
500.0,45.0,242.0,480.0,500.0
444.0,32.0,246.0,281.0,129.0
500.0,47.0,283.0,126.0,500.0
500.0,47.0,268.0,131.0,500.0
500.0,23.0,305.0,155.0,500.0
500.0,81.0,276.0,157.0,500.0
500.0,98.0,290.0,140.0,500.0
500.0,89.0,481.0,142.0,244.0
500.0,50.0,500.0,154.0,500.0
500.0,39.0,500.0,311.0,183.0
500.0,18.0,500.0,246.0,500.0
500.0,29.0,500.0,237.0,500.0
500.0,28.0,216.0,67.0,240.0
500.0,135.0,500.0,181.0,500.0
500.0,37.0,500.0,441.0,500.0
500.0,36.0,500.0,452.0,277.0
500.0,31.0,500.0,125.0,500.0
500.0,67.0,500.0,166.0,500.0
500.0,81.0,500.0,500.0,500.0
500.0,71.0,500.0,127.0,386.0
500.0,30.0,500.0,278.0,500.0
500.0,75.0,500.0,208.0,500.0
500.0,39.0,500.0,221.0,500.0
500.0,71.0,500.0,405.0,500.0
500.0,100.0,500.0,266.0,293.0
500.0,128.0,500.0,251.0,500.0
500.0,117.0,500.0,272.0,267.0
500.0,34.0,498.0,124.0,500.0
500.0,83.0,500.0,182.0,500.0
500.0,71.0,483.0,178.0,500.0
500.0,45.0,490.0,298.0,381.0
500.0,29.0,500.0,268.0,500.0
500.0,43.0,500.0,156.0,145.0
500.0,72.0,500.0,298.0,163.0
500.0,46.0,500.0,500.0,500.0
500.0,64.0,500.0,164.0,337.0
500.0,40.0,500.0,211.0,447.0
