Agent 1,Agent 2,Agent 3,Agent 4,Agent 5
500.0,279.0,183.0,13.0,73.0
500.0,172.0,174.0,304.0,196.0
500.0,128.0,188.0,275.0,215.0
500.0,72.0,194.0,44.0,125.0
500.0,143.0,199.0,48.0,153.0
500.0,255.0,214.0,304.0,447.0
500.0,140.0,164.0,125.0,355.0
500.0,72.0,212.0,206.0,173.0
500.0,160.0,176.0,149.0,189.0
500.0,109.0,212.0,150.0,123.0
500.0,153.0,186.0,170.0,220.0
500.0,199.0,173.0,248.0,208.0
500.0,122.0,177.0,242.0,394.0
500.0,239.0,191.0,83.0,160.0
500.0,67.0,189.0,228.0,500.0
500.0,60.0,233.0,138.0,217.0
500.0,105.0,207.0,257.0,143.0
500.0,138.0,195.0,61.0,188.0
500.0,95.0,181.0,156.0,356.0
500.0,68.0,192.0,124.0,282.0
500.0,226.0,200.0,134.0,72.0
500.0,141.0,218.0,99.0,214.0
500.0,124.0,200.0,132.0,485.0
500.0,135.0,229.0,204.0,117.0
500.0,161.0,230.0,193.0,116.0
500.0,105.0,334.0,147.0,197.0
500.0,69.0,223.0,24.0,149.0
500.0,126.0,181.0,128.0,249.0
500.0,74.0,310.0,310.0,138.0
500.0,122.0,232.0,277.0,219.0
439.0,174.0,500.0,114.0,215.0
500.0,152.0,255.0,60.0,126.0
500.0,20.0,290.0,500.0,91.0
500.0,105.0,309.0,69.0,169.0
500.0,166.0,352.0,160.0,285.0
500.0,183.0,223.0,235.0,133.0
500.0,53.0,226.0,152.0,159.0
500.0,139.0,226.0,85.0,59.0
500.0,150.0,197.0,25.0,348.0
500.0,169.0,223.0,130.0,156.0
500.0,134.0,193.0,60.0,208.0
500.0,148.0,211.0,163.0,77.0
500.0,308.0,202.0,116.0,348.0
500.0,52.0,237.0,200.0,127.0
500.0,70.0,229.0,307.0,319.0
500.0,131.0,232.0,126.0,184.0
500.0,109.0,261.0,165.0,138.0
500.0,200.0,233.0,452.0,179.0
500.0,142.0,239.0,168.0,428.0
500.0,118.0,232.0,138.0,68.0
500.0,225.0,249.0,12.0,213.0
500.0,238.0,210.0,98.0,123.0
500.0,30.0,225.0,500.0,223.0
500.0,142.0,215.0,156.0,50.0
500.0,126.0,205.0,89.0,155.0
500.0,165.0,222.0,179.0,170.0
500.0,159.0,227.0,56.0,254.0
500.0,129.0,188.0,132.0,188.0
500.0,236.0,198.0,303.0,155.0
500.0,83.0,276.0,231.0,410.0
263.0,82.0,295.0,386.0,420.0
500.0,184.0,230.0,295.0,269.0
436.0,150.0,221.0,228.0,304.0
500.0,291.0,209.0,181.0,201.0
339.0,130.0,218.0,119.0,267.0
393.0,141.0,241.0,158.0,422.0
500.0,140.0,173.0,339.0,247.0
500.0,125.0,254.0,104.0,119.0
486.0,189.0,341.0,98.0,261.0
500.0,159.0,63.0,165.0,139.0
500.0,212.0,320.0,181.0,164.0
500.0,160.0,21.0,113.0,148.0
474.0,147.0,291.0,297.0,162.0
500.0,176.0,284.0,285.0,114.0
215.0,156.0,164.0,142.0,159.0
429.0,30.0,217.0,168.0,141.0
500.0,157.0,313.0,61.0,205.0
500.0,126.0,308.0,30.0,298.0
500.0,185.0,295.0,232.0,500.0
426.0,130.0,211.0,289.0,236.0
500.0,143.0,225.0,319.0,353.0
500.0,153.0,251.0,139.0,177.0
500.0,126.0,186.0,443.0,120.0
500.0,127.0,205.0,113.0,196.0
500.0,133.0,237.0,118.0,323.0
500.0,197.0,197.0,145.0,126.0
500.0,139.0,210.0,71.0,174.0
500.0,175.0,224.0,252.0,73.0
500.0,219.0,189.0,200.0,228.0
500.0,75.0,226.0,246.0,144.0
500.0,132.0,199.0,333.0,183.0
500.0,142.0,186.0,194.0,156.0
500.0,174.0,201.0,145.0,147.0
500.0,148.0,206.0,112.0,264.0
500.0,212.0,204.0,214.0,240.0
500.0,128.0,222.0,207.0,149.0
500.0,134.0,205.0,241.0,156.0
500.0,174.0,198.0,159.0,116.0
500.0,163.0,251.0,296.0,348.0
500.0,132.0,191.0,97.0,500.0
500.0,146.0,242.0,28.0,241.0
500.0,237.0,225.0,172.0,263.0
500.0,124.0,207.0,171.0,341.0
466.0,210.0,201.0,131.0,144.0
500.0,47.0,202.0,63.0,303.0
500.0,94.0,220.0,46.0,176.0
500.0,113.0,176.0,129.0,241.0
500.0,83.0,200.0,195.0,222.0
478.0,129.0,177.0,170.0,239.0
500.0,172.0,192.0,137.0,149.0
500.0,127.0,202.0,85.0,99.0
500.0,135.0,197.0,137.0,267.0
500.0,333.0,201.0,203.0,250.0
500.0,86.0,185.0,395.0,425.0
500.0,75.0,229.0,40.0,131.0
500.0,150.0,214.0,152.0,270.0
500.0,228.0,229.0,363.0,98.0
500.0,96.0,216.0,306.0,152.0
500.0,238.0,210.0,500.0,405.0
500.0,190.0,214.0,203.0,250.0
265.0,54.0,292.0,185.0,253.0
500.0,134.0,285.0,212.0,156.0
500.0,163.0,365.0,51.0,147.0
500.0,58.0,469.0,159.0,292.0
500.0,128.0,315.0,209.0,356.0
500.0,99.0,90.0,150.0,328.0
500.0,103.0,271.0,139.0,141.0
500.0,135.0,276.0,145.0,282.0
500.0,211.0,197.0,154.0,288.0
500.0,141.0,293.0,194.0,209.0
500.0,135.0,500.0,252.0,271.0
500.0,186.0,412.0,94.0,379.0
500.0,147.0,362.0,294.0,206.0
500.0,122.0,314.0,42.0,105.0
500.0,196.0,500.0,116.0,113.0
500.0,144.0,500.0,152.0,440.0
500.0,126.0,500.0,179.0,192.0
500.0,163.0,500.0,217.0,255.0
500.0,224.0,500.0,203.0,246.0
500.0,334.0,500.0,274.0,183.0
500.0,136.0,444.0,179.0,233.0
500.0,227.0,430.0,164.0,139.0
500.0,107.0,393.0,500.0,149.0
500.0,275.0,500.0,144.0,52.0
500.0,192.0,390.0,500.0,290.0
500.0,146.0,489.0,218.0,351.0
414.0,126.0,500.0,224.0,280.0
500.0,125.0,500.0,194.0,251.0
500.0,144.0,500.0,225.0,237.0
500.0,49.0,447.0,76.0,396.0
500.0,292.0,500.0,100.0,306.0
500.0,130.0,500.0,50.0,179.0
500.0,123.0,500.0,92.0,341.0
500.0,112.0,500.0,229.0,162.0
500.0,184.0,500.0,15.0,345.0
500.0,117.0,414.0,191.0,143.0
500.0,148.0,325.0,210.0,234.0
500.0,186.0,332.0,24.0,465.0
500.0,133.0,351.0,13.0,500.0
500.0,312.0,391.0,51.0,333.0
500.0,171.0,465.0,358.0,153.0
500.0,293.0,496.0,26.0,350.0
500.0,145.0,500.0,464.0,242.0
500.0,195.0,500.0,164.0,173.0
500.0,282.0,500.0,142.0,442.0
500.0,130.0,500.0,159.0,500.0
500.0,99.0,500.0,51.0,158.0
500.0,119.0,500.0,93.0,41.0
500.0,130.0,500.0,283.0,206.0
500.0,196.0,500.0,165.0,360.0
500.0,185.0,500.0,124.0,500.0
500.0,169.0,500.0,79.0,500.0
500.0,149.0,500.0,277.0,500.0
500.0,229.0,500.0,268.0,177.0
500.0,149.0,500.0,241.0,149.0
500.0,160.0,500.0,335.0,85.0
279.0,120.0,500.0,116.0,120.0
500.0,151.0,500.0,167.0,96.0
500.0,119.0,500.0,232.0,470.0
500.0,146.0,500.0,183.0,297.0
500.0,137.0,500.0,149.0,165.0
436.0,37.0,500.0,41.0,208.0
500.0,150.0,314.0,202.0,350.0
500.0,150.0,500.0,81.0,161.0
500.0,281.0,500.0,193.0,132.0
500.0,282.0,500.0,181.0,500.0
500.0,94.0,500.0,500.0,225.0
500.0,143.0,500.0,32.0,338.0
500.0,236.0,500.0,218.0,217.0
500.0,251.0,500.0,500.0,148.0
500.0,171.0,500.0,102.0,152.0
500.0,207.0,500.0,168.0,156.0
500.0,136.0,500.0,215.0,410.0
500.0,18.0,500.0,272.0,366.0
500.0,272.0,500.0,307.0,363.0
500.0,157.0,321.0,136.0,500.0
500.0,128.0,327.0,295.0,199.0
500.0,275.0,279.0,12.0,375.0
289.0,183.0,321.0,135.0,500.0
500.0,38.0,273.0,233.0,281.0
500.0,107.0,220.0,289.0,266.0
500.0,172.0,253.0,127.0,330.0
500.0,138.0,206.0,232.0,19.0
500.0,168.0,62.0,42.0,173.0
500.0,180.0,241.0,288.0,149.0
500.0,110.0,289.0,211.0,353.0
500.0,116.0,219.0,290.0,188.0
500.0,129.0,266.0,254.0,310.0
500.0,169.0,297.0,500.0,185.0
500.0,125.0,268.0,143.0,159.0
500.0,84.0,231.0,180.0,174.0
500.0,219.0,213.0,65.0,212.0
500.0,90.0,261.0,84.0,232.0
500.0,158.0,245.0,262.0,295.0
500.0,113.0,211.0,333.0,471.0
500.0,223.0,163.0,175.0,216.0
500.0,56.0,204.0,27.0,332.0
152.0,103.0,204.0,159.0,230.0
500.0,137.0,227.0,33.0,201.0
500.0,72.0,73.0,210.0,176.0
500.0,175.0,241.0,477.0,214.0
500.0,82.0,44.0,297.0,178.0
500.0,127.0,250.0,500.0,208.0
500.0,166.0,204.0,148.0,110.0
500.0,180.0,233.0,26.0,378.0
500.0,130.0,442.0,500.0,234.0
500.0,45.0,500.0,165.0,500.0
500.0,70.0,500.0,55.0,432.0
500.0,221.0,500.0,124.0,194.0
500.0,87.0,500.0,131.0,122.0
500.0,159.0,500.0,17.0,246.0
500.0,152.0,500.0,500.0,219.0
500.0,163.0,500.0,77.0,301.0
500.0,167.0,500.0,500.0,217.0
500.0,318.0,500.0,179.0,164.0
500.0,191.0,500.0,85.0,362.0
500.0,140.0,500.0,221.0,176.0
500.0,159.0,500.0,141.0,211.0
500.0,173.0,500.0,422.0,240.0
500.0,191.0,500.0,500.0,394.0
500.0,63.0,500.0,60.0,166.0
500.0,241.0,500.0,121.0,73.0
500.0,153.0,500.0,201.0,471.0
500.0,177.0,500.0,20.0,192.0
500.0,118.0,500.0,101.0,75.0
500.0,183.0,275.0,500.0,390.0
500.0,179.0,300.0,83.0,402.0
500.0,124.0,288.0,113.0,141.0
500.0,201.0,306.0,283.0,266.0
500.0,56.0,294.0,93.0,171.0
500.0,127.0,221.0,145.0,425.0
500.0,244.0,36.0,95.0,425.0
500.0,31.0,220.0,262.0,235.0
500.0,72.0,213.0,242.0,140.0
500.0,82.0,215.0,204.0,52.0
500.0,20.0,166.0,169.0,213.0
500.0,60.0,23.0,167.0,132.0
500.0,344.0,194.0,259.0,496.0
500.0,145.0,165.0,500.0,182.0
500.0,169.0,36.0,205.0,430.0
500.0,115.0,160.0,35.0,122.0
500.0,183.0,180.0,500.0,187.0
500.0,139.0,186.0,410.0,317.0
500.0,152.0,125.0,146.0,148.0
500.0,235.0,158.0,500.0,178.0
500.0,67.0,222.0,147.0,466.0
500.0,140.0,230.0,129.0,500.0
500.0,114.0,222.0,292.0,183.0
500.0,138.0,227.0,246.0,266.0
500.0,161.0,234.0,112.0,500.0
500.0,100.0,219.0,108.0,362.0
500.0,246.0,190.0,325.0,322.0
500.0,192.0,204.0,204.0,326.0
500.0,229.0,181.0,291.0,211.0
500.0,251.0,209.0,31.0,148.0
500.0,281.0,250.0,220.0,131.0
500.0,183.0,256.0,91.0,500.0
500.0,166.0,271.0,87.0,500.0
500.0,224.0,298.0,454.0,119.0
500.0,256.0,346.0,317.0,150.0
500.0,135.0,416.0,208.0,500.0
500.0,148.0,420.0,142.0,223.0
451.0,156.0,452.0,103.0,360.0
500.0,174.0,418.0,84.0,328.0
500.0,20.0,402.0,238.0,232.0
500.0,179.0,500.0,493.0,456.0
500.0,202.0,500.0,477.0,166.0
500.0,36.0,500.0,66.0,212.0
500.0,127.0,500.0,500.0,441.0
500.0,116.0,500.0,157.0,218.0
500.0,157.0,494.0,133.0,242.0
500.0,170.0,470.0,133.0,195.0
500.0,140.0,491.0,253.0,58.0
500.0,172.0,499.0,200.0,259.0
500.0,112.0,500.0,236.0,157.0
500.0,134.0,500.0,335.0,325.0
500.0,117.0,500.0,198.0,196.0
500.0,193.0,500.0,361.0,373.0
500.0,145.0,500.0,134.0,500.0
500.0,269.0,500.0,125.0,500.0
500.0,71.0,500.0,33.0,108.0
500.0,143.0,500.0,128.0,72.0
500.0,150.0,500.0,50.0,352.0
500.0,155.0,500.0,456.0,156.0
500.0,50.0,500.0,153.0,500.0
500.0,172.0,500.0,200.0,268.0
500.0,188.0,500.0,175.0,201.0
500.0,142.0,500.0,272.0,293.0
500.0,148.0,500.0,33.0,445.0
500.0,110.0,500.0,220.0,149.0
500.0,275.0,500.0,137.0,278.0
500.0,171.0,500.0,143.0,436.0
500.0,130.0,500.0,319.0,481.0
500.0,131.0,500.0,331.0,179.0
500.0,139.0,500.0,114.0,214.0
500.0,146.0,500.0,236.0,396.0
500.0,227.0,500.0,418.0,312.0
500.0,218.0,500.0,303.0,500.0
500.0,155.0,500.0,26.0,254.0
500.0,138.0,500.0,114.0,245.0
500.0,82.0,500.0,250.0,292.0
500.0,250.0,500.0,166.0,487.0
500.0,153.0,500.0,190.0,482.0
500.0,185.0,500.0,282.0,253.0
500.0,229.0,500.0,126.0,385.0
500.0,195.0,500.0,370.0,326.0
500.0,158.0,500.0,500.0,297.0
500.0,145.0,500.0,127.0,464.0
500.0,166.0,500.0,327.0,206.0
500.0,187.0,500.0,334.0,272.0
500.0,175.0,500.0,77.0,478.0
500.0,166.0,500.0,353.0,205.0
500.0,156.0,500.0,182.0,295.0
500.0,168.0,500.0,244.0,500.0
500.0,185.0,500.0,126.0,500.0
500.0,115.0,500.0,245.0,318.0
473.0,193.0,500.0,101.0,390.0
500.0,119.0,500.0,214.0,500.0
500.0,155.0,500.0,457.0,171.0
500.0,217.0,500.0,177.0,271.0
428.0,131.0,500.0,198.0,423.0
500.0,186.0,500.0,245.0,277.0
469.0,176.0,500.0,222.0,125.0
442.0,162.0,500.0,161.0,451.0
178.0,124.0,500.0,383.0,223.0
500.0,19.0,500.0,213.0,288.0
500.0,179.0,500.0,198.0,363.0
500.0,181.0,500.0,354.0,181.0
463.0,167.0,500.0,116.0,439.0
491.0,117.0,500.0,241.0,259.0
500.0,166.0,500.0,165.0,87.0
422.0,175.0,500.0,273.0,236.0
500.0,178.0,500.0,298.0,313.0
500.0,155.0,500.0,263.0,500.0
500.0,299.0,500.0,250.0,114.0
423.0,231.0,500.0,144.0,500.0
369.0,230.0,500.0,395.0,500.0
500.0,186.0,500.0,157.0,209.0
425.0,279.0,500.0,69.0,391.0
328.0,198.0,500.0,304.0,500.0
398.0,224.0,500.0,135.0,200.0
325.0,36.0,500.0,306.0,219.0
500.0,135.0,500.0,500.0,500.0
317.0,158.0,500.0,173.0,500.0
447.0,124.0,500.0,23.0,130.0
378.0,127.0,500.0,265.0,139.0
500.0,161.0,500.0,361.0,233.0
356.0,138.0,500.0,180.0,393.0
329.0,198.0,500.0,237.0,63.0
392.0,161.0,500.0,192.0,194.0
325.0,193.0,500.0,263.0,70.0
302.0,149.0,500.0,20.0,311.0
500.0,135.0,500.0,154.0,136.0
395.0,181.0,500.0,348.0,389.0
500.0,143.0,473.0,266.0,500.0
328.0,126.0,250.0,304.0,500.0
408.0,209.0,284.0,76.0,500.0
407.0,224.0,271.0,109.0,149.0
445.0,128.0,279.0,207.0,472.0
500.0,214.0,272.0,500.0,204.0
433.0,140.0,500.0,442.0,343.0
288.0,313.0,500.0,320.0,442.0
425.0,125.0,500.0,210.0,500.0
446.0,242.0,500.0,151.0,189.0
391.0,24.0,500.0,402.0,290.0
305.0,118.0,500.0,500.0,399.0
350.0,162.0,500.0,271.0,240.0
382.0,100.0,500.0,238.0,418.0
500.0,138.0,486.0,296.0,180.0
412.0,175.0,500.0,114.0,242.0
500.0,156.0,375.0,18.0,223.0
500.0,175.0,347.0,38.0,500.0
500.0,141.0,412.0,311.0,145.0
500.0,127.0,358.0,231.0,306.0
500.0,136.0,341.0,222.0,296.0
500.0,221.0,232.0,165.0,292.0
500.0,226.0,224.0,461.0,425.0
500.0,264.0,217.0,178.0,500.0
500.0,123.0,230.0,204.0,207.0
299.0,254.0,208.0,228.0,401.0
290.0,133.0,194.0,119.0,245.0
500.0,209.0,247.0,121.0,500.0
500.0,155.0,54.0,235.0,481.0
500.0,220.0,222.0,453.0,476.0
500.0,174.0,205.0,267.0,379.0
500.0,143.0,185.0,288.0,500.0
500.0,37.0,229.0,179.0,500.0
500.0,217.0,208.0,500.0,183.0
500.0,196.0,21.0,51.0,423.0
500.0,31.0,256.0,500.0,327.0
500.0,160.0,306.0,299.0,223.0
475.0,172.0,298.0,496.0,280.0
500.0,154.0,282.0,205.0,500.0
500.0,13.0,22.0,114.0,446.0
500.0,174.0,308.0,284.0,387.0
500.0,148.0,271.0,281.0,500.0
500.0,251.0,305.0,290.0,434.0
500.0,217.0,290.0,234.0,353.0
500.0,180.0,288.0,62.0,264.0
500.0,211.0,341.0,106.0,216.0
500.0,94.0,494.0,69.0,313.0
500.0,116.0,500.0,32.0,394.0
500.0,196.0,500.0,160.0,298.0
500.0,168.0,500.0,258.0,500.0
500.0,117.0,500.0,274.0,200.0
500.0,162.0,500.0,244.0,332.0
500.0,219.0,500.0,409.0,214.0
500.0,147.0,500.0,500.0,500.0
500.0,106.0,500.0,39.0,368.0
500.0,192.0,500.0,162.0,299.0
500.0,143.0,500.0,213.0,436.0
500.0,310.0,500.0,299.0,324.0
500.0,120.0,500.0,142.0,310.0
500.0,141.0,500.0,35.0,216.0
500.0,159.0,500.0,500.0,500.0
500.0,161.0,500.0,170.0,455.0
500.0,158.0,500.0,439.0,473.0
500.0,99.0,500.0,201.0,500.0
500.0,206.0,500.0,188.0,500.0
500.0,239.0,500.0,174.0,270.0
500.0,149.0,500.0,65.0,500.0
500.0,155.0,500.0,88.0,359.0
500.0,173.0,500.0,336.0,500.0
500.0,202.0,500.0,151.0,500.0
500.0,239.0,500.0,367.0,163.0
500.0,122.0,500.0,261.0,500.0
500.0,213.0,500.0,170.0,168.0
500.0,174.0,500.0,108.0,500.0
500.0,162.0,500.0,85.0,270.0
500.0,250.0,500.0,174.0,433.0
500.0,153.0,500.0,500.0,299.0
500.0,142.0,500.0,494.0,110.0
500.0,72.0,500.0,288.0,500.0
500.0,113.0,500.0,500.0,261.0
500.0,164.0,500.0,188.0,173.0
500.0,218.0,500.0,114.0,500.0
500.0,130.0,500.0,177.0,483.0
500.0,239.0,500.0,235.0,162.0
324.0,49.0,500.0,95.0,500.0
500.0,310.0,500.0,500.0,500.0
500.0,170.0,500.0,378.0,138.0
435.0,169.0,500.0,115.0,500.0
500.0,430.0,500.0,187.0,390.0
500.0,154.0,500.0,49.0,500.0
500.0,173.0,500.0,198.0,500.0
385.0,247.0,500.0,365.0,296.0
500.0,204.0,500.0,437.0,500.0
500.0,500.0,500.0,116.0,244.0
500.0,205.0,500.0,198.0,500.0
500.0,193.0,500.0,175.0,462.0
500.0,173.0,500.0,222.0,500.0
500.0,130.0,500.0,500.0,500.0
500.0,228.0,500.0,166.0,201.0
500.0,264.0,500.0,452.0,307.0
500.0,124.0,500.0,353.0,321.0
500.0,222.0,500.0,500.0,500.0
500.0,226.0,500.0,309.0,262.0
500.0,285.0,500.0,447.0,195.0
500.0,169.0,500.0,115.0,500.0
500.0,179.0,500.0,35.0,500.0
500.0,156.0,500.0,351.0,135.0
500.0,272.0,500.0,251.0,500.0
500.0,264.0,500.0,256.0,419.0
500.0,150.0,500.0,500.0,280.0
500.0,127.0,500.0,149.0,500.0
500.0,176.0,500.0,69.0,344.0
500.0,313.0,500.0,240.0,500.0
500.0,49.0,500.0,441.0,500.0
500.0,174.0,500.0,153.0,316.0
500.0,277.0,500.0,360.0,500.0
500.0,111.0,500.0,111.0,285.0
500.0,293.0,500.0,500.0,500.0
500.0,56.0,500.0,168.0,387.0
500.0,198.0,500.0,37.0,119.0
500.0,77.0,500.0,177.0,186.0
500.0,242.0,500.0,446.0,500.0
500.0,148.0,500.0,177.0,137.0
500.0,141.0,500.0,309.0,428.0
500.0,242.0,500.0,158.0,500.0
500.0,181.0,500.0,427.0,500.0
500.0,274.0,500.0,384.0,455.0
500.0,149.0,500.0,233.0,500.0
500.0,255.0,500.0,169.0,500.0
500.0,147.0,500.0,85.0,500.0
500.0,165.0,500.0,153.0,500.0
500.0,272.0,500.0,259.0,242.0
295.0,134.0,500.0,500.0,282.0
500.0,150.0,500.0,138.0,263.0
500.0,228.0,500.0,232.0,500.0
500.0,178.0,500.0,290.0,441.0
500.0,211.0,487.0,289.0,500.0
500.0,81.0,500.0,150.0,500.0
500.0,285.0,500.0,210.0,361.0
382.0,123.0,500.0,380.0,167.0
500.0,283.0,500.0,139.0,271.0
500.0,66.0,500.0,500.0,334.0
500.0,249.0,500.0,267.0,500.0
500.0,162.0,500.0,500.0,500.0
500.0,187.0,500.0,97.0,218.0
500.0,62.0,500.0,347.0,489.0
500.0,126.0,500.0,384.0,387.0
500.0,291.0,500.0,99.0,240.0
500.0,252.0,500.0,368.0,245.0
500.0,55.0,500.0,500.0,500.0
500.0,170.0,453.0,415.0,258.0
156.0,118.0,500.0,349.0,437.0
500.0,197.0,500.0,105.0,384.0
500.0,145.0,500.0,22.0,106.0
500.0,202.0,500.0,500.0,500.0
500.0,99.0,500.0,249.0,257.0
500.0,201.0,500.0,256.0,181.0
500.0,230.0,500.0,500.0,500.0
500.0,180.0,500.0,103.0,122.0
500.0,106.0,500.0,65.0,500.0
500.0,249.0,500.0,31.0,500.0
500.0,148.0,500.0,52.0,440.0
400.0,202.0,500.0,310.0,154.0
500.0,166.0,500.0,500.0,500.0
500.0,143.0,500.0,181.0,457.0
500.0,97.0,500.0,129.0,472.0
500.0,203.0,500.0,500.0,500.0
500.0,298.0,500.0,431.0,352.0
500.0,171.0,500.0,207.0,500.0
500.0,149.0,500.0,500.0,143.0
500.0,137.0,500.0,500.0,94.0
500.0,158.0,500.0,500.0,300.0
500.0,161.0,500.0,145.0,209.0
500.0,181.0,500.0,233.0,500.0
500.0,197.0,500.0,135.0,300.0
500.0,142.0,500.0,500.0,500.0
500.0,320.0,500.0,246.0,192.0
500.0,201.0,500.0,183.0,391.0
500.0,141.0,500.0,364.0,479.0
500.0,137.0,500.0,500.0,500.0
500.0,144.0,500.0,500.0,500.0
500.0,143.0,500.0,500.0,265.0
500.0,154.0,500.0,500.0,500.0
500.0,159.0,500.0,129.0,147.0
500.0,141.0,500.0,496.0,479.0
500.0,179.0,500.0,389.0,218.0
500.0,156.0,500.0,128.0,500.0
500.0,157.0,500.0,104.0,500.0
392.0,195.0,500.0,387.0,333.0
500.0,167.0,500.0,240.0,500.0
500.0,183.0,500.0,500.0,500.0
500.0,150.0,500.0,444.0,500.0
500.0,185.0,500.0,101.0,375.0
500.0,142.0,500.0,77.0,417.0
500.0,80.0,500.0,124.0,500.0
263.0,113.0,500.0,334.0,488.0
500.0,170.0,500.0,137.0,452.0
500.0,328.0,500.0,500.0,500.0
500.0,225.0,500.0,198.0,184.0
500.0,147.0,500.0,275.0,500.0
500.0,166.0,500.0,176.0,500.0
500.0,246.0,500.0,372.0,279.0
348.0,203.0,500.0,500.0,500.0
500.0,128.0,500.0,148.0,117.0
500.0,195.0,500.0,189.0,371.0
500.0,40.0,500.0,422.0,301.0
500.0,162.0,500.0,165.0,418.0
500.0,303.0,500.0,500.0,414.0
500.0,134.0,500.0,159.0,332.0
500.0,188.0,500.0,500.0,345.0
500.0,231.0,500.0,229.0,500.0
500.0,307.0,500.0,500.0,239.0
500.0,110.0,500.0,456.0,500.0
500.0,172.0,500.0,500.0,459.0
500.0,221.0,500.0,500.0,500.0
500.0,136.0,500.0,272.0,140.0
500.0,249.0,500.0,24.0,500.0
500.0,153.0,500.0,333.0,500.0
500.0,319.0,500.0,298.0,210.0
500.0,271.0,500.0,500.0,416.0
500.0,208.0,500.0,114.0,500.0
500.0,217.0,445.0,500.0,194.0
500.0,126.0,500.0,500.0,254.0
500.0,125.0,457.0,288.0,172.0
500.0,186.0,455.0,72.0,263.0
500.0,166.0,426.0,124.0,500.0
500.0,151.0,500.0,474.0,388.0
500.0,158.0,500.0,251.0,500.0
500.0,213.0,500.0,500.0,500.0
500.0,162.0,500.0,19.0,500.0
500.0,148.0,500.0,315.0,350.0
